case_id,image_path,mask_path,boxes_path
training_notumor_Tr-no_462,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_462.jpg,,
training_notumor_Tr-no_463,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_463.jpg,,
training_notumor_Tr-no_464,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_464.jpg,,
training_notumor_Tr-no_465,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_465.jpg,,
training_notumor_Tr-no_466,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_466.jpg,,
training_notumor_Tr-no_467,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_467.jpg,,
training_notumor_Tr-no_468,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_468.jpg,,
training_notumor_Tr-no_469,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_469.jpg,,
training_notumor_Tr-no_47,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_47.jpg,,
training_notumor_Tr-no_470,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_470.jpg,,
training_notumor_Tr-no_471,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_471.jpg,,
training_notumor_Tr-no_472,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_472.jpg,,
training_notumor_Tr-no_473,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_473.jpg,,
training_notumor_Tr-no_474,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_474.jpg,,
training_notumor_Tr-no_475,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_475.jpg,,
training_notumor_Tr-no_476,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_476.jpg,,
training_notumor_Tr-no_477,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_477.jpg,,
training_notumor_Tr-no_478,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_478.jpg,,
training_notumor_Tr-no_479,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_479.jpg,,
training_notumor_Tr-no_48,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_48.jpg,,
training_notumor_Tr-no_480,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_480.jpg,,
training_notumor_Tr-no_481,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_481.jpg,,
training_notumor_Tr-no_482,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_482.jpg,,
training_notumor_Tr-no_483,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_483.jpg,,
training_notumor_Tr-no_484,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_484.jpg,,
training_notumor_Tr-no_485,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_485.jpg,,
training_notumor_Tr-no_486,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_486.jpg,,
training_notumor_Tr-no_487,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_487.jpg,,
training_notumor_Tr-no_488,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_488.jpg,,
training_notumor_Tr-no_489,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_489.jpg,,
training_notumor_Tr-no_49,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_49.jpg,,
training_notumor_Tr-no_490,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_490.jpg,,
training_notumor_Tr-no_491,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_491.jpg,,
training_notumor_Tr-no_492,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_492.jpg,,
training_notumor_Tr-no_493,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_493.jpg,,
training_notumor_Tr-no_494,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_494.jpg,,
training_notumor_Tr-no_495,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_495.jpg,,
training_notumor_Tr-no_496,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_496.jpg,,
training_notumor_Tr-no_497,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_497.jpg,,
training_notumor_Tr-no_498,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_498.jpg,,
training_notumor_Tr-no_499,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_499.jpg,,
training_notumor_Tr-no_5,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_5.jpg,,
training_notumor_Tr-no_50,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_50.jpg,,
training_notumor_Tr-no_500,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_500.jpg,,
training_notumor_Tr-no_501,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_501.jpg,,
training_notumor_Tr-no_502,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_502.jpg,,
training_notumor_Tr-no_503,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_503.jpg,,
training_notumor_Tr-no_504,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_504.jpg,,
training_notumor_Tr-no_505,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_505.jpg,,
training_notumor_Tr-no_506,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_506.jpg,,
training_notumor_Tr-no_507,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_507.jpg,,
training_notumor_Tr-no_508,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_508.jpg,,
training_notumor_Tr-no_509,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_509.jpg,,
training_notumor_Tr-no_51,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_51.jpg,,
training_notumor_Tr-no_510,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_510.jpg,,
training_notumor_Tr-no_511,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_511.jpg,,
training_notumor_Tr-no_512,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_512.jpg,,
training_notumor_Tr-no_513,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_513.jpg,,
training_notumor_Tr-no_514,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_514.jpg,,
training_notumor_Tr-no_515,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_515.jpg,,
training_notumor_Tr-no_516,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_516.jpg,,
training_notumor_Tr-no_517,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_517.jpg,,
training_notumor_Tr-no_518,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_518.jpg,,
training_notumor_Tr-no_519,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_519.jpg,,
training_notumor_Tr-no_52,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_52.jpg,,
training_notumor_Tr-no_520,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_520.jpg,,
training_notumor_Tr-no_521,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_521.jpg,,
training_notumor_Tr-no_522,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_522.jpg,,
training_notumor_Tr-no_523,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_523.jpg,,
training_notumor_Tr-no_524,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_524.jpg,,
training_notumor_Tr-no_525,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_525.jpg,,
training_notumor_Tr-no_526,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_526.jpg,,
training_notumor_Tr-no_527,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_527.jpg,,
training_notumor_Tr-no_528,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_528.jpg,,
training_notumor_Tr-no_529,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_529.jpg,,
training_notumor_Tr-no_53,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_53.jpg,,
training_notumor_Tr-no_530,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_530.jpg,,
training_notumor_Tr-no_531,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_531.jpg,,
training_notumor_Tr-no_532,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_532.jpg,,
training_notumor_Tr-no_533,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_533.jpg,,
training_notumor_Tr-no_534,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_534.jpg,,
training_notumor_Tr-no_535,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_535.jpg,,
training_notumor_Tr-no_536,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_536.jpg,,
training_notumor_Tr-no_537,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_537.jpg,,
training_notumor_Tr-no_538,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_538.jpg,,
training_notumor_Tr-no_539,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_539.jpg,,
training_notumor_Tr-no_54,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_54.jpg,,
training_notumor_Tr-no_540,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_540.jpg,,
training_notumor_Tr-no_541,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_541.jpg,,
training_notumor_Tr-no_542,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_542.jpg,,
training_notumor_Tr-no_543,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_543.jpg,,
training_notumor_Tr-no_544,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_544.jpg,,
training_notumor_Tr-no_545,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_545.jpg,,
training_notumor_Tr-no_546,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_546.jpg,,
training_notumor_Tr-no_547,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_547.jpg,,
training_notumor_Tr-no_548,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_548.jpg,,
training_notumor_Tr-no_549,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_549.jpg,,
training_notumor_Tr-no_55,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_55.jpg,,
training_notumor_Tr-no_550,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_550.jpg,,
training_notumor_Tr-no_551,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_551.jpg,,
training_notumor_Tr-no_552,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_552.jpg,,
training_notumor_Tr-no_553,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_553.jpg,,
training_notumor_Tr-no_554,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_554.jpg,,
training_notumor_Tr-no_555,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_555.jpg,,
training_notumor_Tr-no_556,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_556.jpg,,
training_notumor_Tr-no_557,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_557.jpg,,
training_notumor_Tr-no_558,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_558.jpg,,
training_notumor_Tr-no_559,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_559.jpg,,
training_notumor_Tr-no_56,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_56.jpg,,
training_notumor_Tr-no_560,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_560.jpg,,
training_notumor_Tr-no_561,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_561.jpg,,
training_notumor_Tr-no_562,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_562.jpg,,
training_notumor_Tr-no_563,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_563.jpg,,
training_notumor_Tr-no_564,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_564.jpg,,
training_notumor_Tr-no_565,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_565.jpg,,
training_notumor_Tr-no_566,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_566.jpg,,
training_notumor_Tr-no_567,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_567.jpg,,
training_notumor_Tr-no_568,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_568.jpg,,
training_notumor_Tr-no_569,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_569.jpg,,
training_notumor_Tr-no_57,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_57.jpg,,
training_notumor_Tr-no_570,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_570.jpg,,
training_notumor_Tr-no_571,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_571.jpg,,
training_notumor_Tr-no_572,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_572.jpg,,
training_notumor_Tr-no_573,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_573.jpg,,
training_notumor_Tr-no_574,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_574.jpg,,
training_notumor_Tr-no_575,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_575.jpg,,
training_notumor_Tr-no_576,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_576.jpg,,
training_notumor_Tr-no_577,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_577.jpg,,
training_notumor_Tr-no_578,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_578.jpg,,
training_notumor_Tr-no_579,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_579.jpg,,
training_notumor_Tr-no_58,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_58.jpg,,
training_notumor_Tr-no_580,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_580.jpg,,
training_notumor_Tr-no_581,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_581.jpg,,
training_notumor_Tr-no_582,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_582.jpg,,
training_notumor_Tr-no_583,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_583.jpg,,
training_notumor_Tr-no_584,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_584.jpg,,
training_notumor_Tr-no_585,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_585.jpg,,
training_notumor_Tr-no_586,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_586.jpg,,
training_notumor_Tr-no_587,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_587.jpg,,
training_notumor_Tr-no_588,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_588.jpg,,
training_notumor_Tr-no_589,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_589.jpg,,
training_notumor_Tr-no_59,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_59.jpg,,
training_notumor_Tr-no_590,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_590.jpg,,
training_notumor_Tr-no_591,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_591.jpg,,
training_notumor_Tr-no_592,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_592.jpg,,
training_notumor_Tr-no_593,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_593.jpg,,
training_notumor_Tr-no_594,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_594.jpg,,
training_notumor_Tr-no_595,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_595.jpg,,
training_notumor_Tr-no_596,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_596.jpg,,
training_notumor_Tr-no_597,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_597.jpg,,
training_notumor_Tr-no_598,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_598.jpg,,
training_notumor_Tr-no_599,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_599.jpg,,
training_notumor_Tr-no_6,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_6.jpg,,
training_notumor_Tr-no_60,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_60.jpg,,
training_notumor_Tr-no_600,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_600.jpg,,
training_notumor_Tr-no_601,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_601.jpg,,
training_notumor_Tr-no_602,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_602.jpg,,
training_notumor_Tr-no_603,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_603.jpg,,
training_notumor_Tr-no_604,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_604.jpg,,
training_notumor_Tr-no_605,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_605.jpg,,
training_notumor_Tr-no_606,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_606.jpg,,
training_notumor_Tr-no_607,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_607.jpg,,
training_notumor_Tr-no_608,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_608.jpg,,
training_notumor_Tr-no_609,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_609.jpg,,
training_notumor_Tr-no_61,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_61.jpg,,
training_notumor_Tr-no_610,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_610.jpg,,
training_notumor_Tr-no_611,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_611.jpg,,
training_notumor_Tr-no_612,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_612.jpg,,
training_notumor_Tr-no_613,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_613.jpg,,
training_notumor_Tr-no_614,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_614.jpg,,
training_notumor_Tr-no_615,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_615.jpg,,
training_notumor_Tr-no_616,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_616.jpg,,
training_notumor_Tr-no_617,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_617.jpg,,
training_notumor_Tr-no_618,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_618.jpg,,
training_notumor_Tr-no_619,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_619.jpg,,
training_notumor_Tr-no_62,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_62.jpg,,
training_notumor_Tr-no_620,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_620.jpg,,
training_notumor_Tr-no_621,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_621.jpg,,
training_notumor_Tr-no_622,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_622.jpg,,
training_notumor_Tr-no_623,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_623.jpg,,
training_notumor_Tr-no_624,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_624.jpg,,
training_notumor_Tr-no_625,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_625.jpg,,
training_notumor_Tr-no_626,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_626.jpg,,
training_notumor_Tr-no_627,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_627.jpg,,
training_notumor_Tr-no_628,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_628.jpg,,
training_notumor_Tr-no_629,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_629.jpg,,
training_notumor_Tr-no_63,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_63.jpg,,
training_notumor_Tr-no_630,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_630.jpg,,
training_notumor_Tr-no_631,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_631.jpg,,
training_notumor_Tr-no_632,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_632.jpg,,
training_notumor_Tr-no_633,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_633.jpg,,
training_notumor_Tr-no_634,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_634.jpg,,
training_notumor_Tr-no_635,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_635.jpg,,
training_notumor_Tr-no_636,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_636.jpg,,
training_notumor_Tr-no_637,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_637.jpg,,
training_notumor_Tr-no_638,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_638.jpg,,
training_notumor_Tr-no_639,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_639.jpg,,
training_notumor_Tr-no_64,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_64.jpg,,
training_notumor_Tr-no_640,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_640.jpg,,
training_notumor_Tr-no_641,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_641.jpg,,
training_notumor_Tr-no_642,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_642.jpg,,
training_notumor_Tr-no_643,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_643.jpg,,
training_notumor_Tr-no_644,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_644.jpg,,
training_notumor_Tr-no_645,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_645.jpg,,
training_notumor_Tr-no_646,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_646.jpg,,
training_notumor_Tr-no_647,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_647.jpg,,
training_notumor_Tr-no_648,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_648.jpg,,
training_notumor_Tr-no_649,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_649.jpg,,
training_notumor_Tr-no_65,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_65.jpg,,
training_notumor_Tr-no_650,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_650.jpg,,
training_notumor_Tr-no_651,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_651.jpg,,
training_notumor_Tr-no_652,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_652.jpg,,
training_notumor_Tr-no_653,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_653.jpg,,
training_notumor_Tr-no_654,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_654.jpg,,
training_notumor_Tr-no_655,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_655.jpg,,
training_notumor_Tr-no_656,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_656.jpg,,
training_notumor_Tr-no_657,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_657.jpg,,
training_notumor_Tr-no_658,/Users/zak/university/e-health/data/brain_tumor_mri_dataset/Training/notumor/Tr-no_658.jpg,,
