case_id,image_path,mask_path,boxes_path
benign_benign_80,data/Dataset_BUSI_with_GT/benign/benign (80).png,manifests/prepared/busi_masks/benign/benign (80)_combined_mask.png,
benign_benign_81,data/Dataset_BUSI_with_GT/benign/benign (81).png,manifests/prepared/busi_masks/benign/benign (81)_combined_mask.png,
benign_benign_82,data/Dataset_BUSI_with_GT/benign/benign (82).png,manifests/prepared/busi_masks/benign/benign (82)_combined_mask.png,
benign_benign_83,data/Dataset_BUSI_with_GT/benign/benign (83).png,manifests/prepared/busi_masks/benign/benign (83)_combined_mask.png,
benign_benign_84,data/Dataset_BUSI_with_GT/benign/benign (84).png,manifests/prepared/busi_masks/benign/benign (84)_combined_mask.png,
benign_benign_85,data/Dataset_BUSI_with_GT/benign/benign (85).png,manifests/prepared/busi_masks/benign/benign (85)_combined_mask.png,
benign_benign_86,data/Dataset_BUSI_with_GT/benign/benign (86).png,manifests/prepared/busi_masks/benign/benign (86)_combined_mask.png,
benign_benign_87,data/Dataset_BUSI_with_GT/benign/benign (87).png,manifests/prepared/busi_masks/benign/benign (87)_combined_mask.png,
benign_benign_88,data/Dataset_BUSI_with_GT/benign/benign (88).png,manifests/prepared/busi_masks/benign/benign (88)_combined_mask.png,
benign_benign_89,data/Dataset_BUSI_with_GT/benign/benign (89).png,manifests/prepared/busi_masks/benign/benign (89)_combined_mask.png,
benign_benign_9,data/Dataset_BUSI_with_GT/benign/benign (9).png,manifests/prepared/busi_masks/benign/benign (9)_combined_mask.png,
benign_benign_90,data/Dataset_BUSI_with_GT/benign/benign (90).png,manifests/prepared/busi_masks/benign/benign (90)_combined_mask.png,
benign_benign_91,data/Dataset_BUSI_with_GT/benign/benign (91).png,manifests/prepared/busi_masks/benign/benign (91)_combined_mask.png,
benign_benign_92,data/Dataset_BUSI_with_GT/benign/benign (92).png,manifests/prepared/busi_masks/benign/benign (92)_combined_mask.png,
benign_benign_93,data/Dataset_BUSI_with_GT/benign/benign (93).png,manifests/prepared/busi_masks/benign/benign (93)_combined_mask.png,
benign_benign_94,data/Dataset_BUSI_with_GT/benign/benign (94).png,manifests/prepared/busi_masks/benign/benign (94)_combined_mask.png,
benign_benign_95,data/Dataset_BUSI_with_GT/benign/benign (95).png,manifests/prepared/busi_masks/benign/benign (95)_combined_mask.png,
benign_benign_96,data/Dataset_BUSI_with_GT/benign/benign (96).png,manifests/prepared/busi_masks/benign/benign (96)_combined_mask.png,
benign_benign_97,data/Dataset_BUSI_with_GT/benign/benign (97).png,manifests/prepared/busi_masks/benign/benign (97)_combined_mask.png,
benign_benign_98,data/Dataset_BUSI_with_GT/benign/benign (98).png,manifests/prepared/busi_masks/benign/benign (98)_combined_mask.png,
benign_benign_99,data/Dataset_BUSI_with_GT/benign/benign (99).png,manifests/prepared/busi_masks/benign/benign (99)_combined_mask.png,
malignant_malignant_1,data/Dataset_BUSI_with_GT/malignant/malignant (1).png,manifests/prepared/busi_masks/malignant/malignant (1)_combined_mask.png,
malignant_malignant_10,data/Dataset_BUSI_with_GT/malignant/malignant (10).png,manifests/prepared/busi_masks/malignant/malignant (10)_combined_mask.png,
malignant_malignant_100,data/Dataset_BUSI_with_GT/malignant/malignant (100).png,manifests/prepared/busi_masks/malignant/malignant (100)_combined_mask.png,
malignant_malignant_101,data/Dataset_BUSI_with_GT/malignant/malignant (101).png,manifests/prepared/busi_masks/malignant/malignant (101)_combined_mask.png,
malignant_malignant_102,data/Dataset_BUSI_with_GT/malignant/malignant (102).png,manifests/prepared/busi_masks/malignant/malignant (102)_combined_mask.png,
malignant_malignant_103,data/Dataset_BUSI_with_GT/malignant/malignant (103).png,manifests/prepared/busi_masks/malignant/malignant (103)_combined_mask.png,
malignant_malignant_104,data/Dataset_BUSI_with_GT/malignant/malignant (104).png,manifests/prepared/busi_masks/malignant/malignant (104)_combined_mask.png,
malignant_malignant_105,data/Dataset_BUSI_with_GT/malignant/malignant (105).png,manifests/prepared/busi_masks/malignant/malignant (105)_combined_mask.png,
malignant_malignant_106,data/Dataset_BUSI_with_GT/malignant/malignant (106).png,manifests/prepared/busi_masks/malignant/malignant (106)_combined_mask.png,
malignant_malignant_107,data/Dataset_BUSI_with_GT/malignant/malignant (107).png,manifests/prepared/busi_masks/malignant/malignant (107)_combined_mask.png,
malignant_malignant_108,data/Dataset_BUSI_with_GT/malignant/malignant (108).png,manifests/prepared/busi_masks/malignant/malignant (108)_combined_mask.png,
malignant_malignant_109,data/Dataset_BUSI_with_GT/malignant/malignant (109).png,manifests/prepared/busi_masks/malignant/malignant (109)_combined_mask.png,
malignant_malignant_11,data/Dataset_BUSI_with_GT/malignant/malignant (11).png,manifests/prepared/busi_masks/malignant/malignant (11)_combined_mask.png,
malignant_malignant_110,data/Dataset_BUSI_with_GT/malignant/malignant (110).png,manifests/prepared/busi_masks/malignant/malignant (110)_combined_mask.png,
malignant_malignant_111,data/Dataset_BUSI_with_GT/malignant/malignant (111).png,manifests/prepared/busi_masks/malignant/malignant (111)_combined_mask.png,
malignant_malignant_112,data/Dataset_BUSI_with_GT/malignant/malignant (112).png,manifests/prepared/busi_masks/malignant/malignant (112)_combined_mask.png,
malignant_malignant_113,data/Dataset_BUSI_with_GT/malignant/malignant (113).png,manifests/prepared/busi_masks/malignant/malignant (113)_combined_mask.png,
malignant_malignant_114,data/Dataset_BUSI_with_GT/malignant/malignant (114).png,manifests/prepared/busi_masks/malignant/malignant (114)_combined_mask.png,
malignant_malignant_115,data/Dataset_BUSI_with_GT/malignant/malignant (115).png,manifests/prepared/busi_masks/malignant/malignant (115)_combined_mask.png,
malignant_malignant_116,data/Dataset_BUSI_with_GT/malignant/malignant (116).png,manifests/prepared/busi_masks/malignant/malignant (116)_combined_mask.png,
malignant_malignant_117,data/Dataset_BUSI_with_GT/malignant/malignant (117).png,manifests/prepared/busi_masks/malignant/malignant (117)_combined_mask.png,
malignant_malignant_118,data/Dataset_BUSI_with_GT/malignant/malignant (118).png,manifests/prepared/busi_masks/malignant/malignant (118)_combined_mask.png,
malignant_malignant_119,data/Dataset_BUSI_with_GT/malignant/malignant (119).png,manifests/prepared/busi_masks/malignant/malignant (119)_combined_mask.png,
malignant_malignant_12,data/Dataset_BUSI_with_GT/malignant/malignant (12).png,manifests/prepared/busi_masks/malignant/malignant (12)_combined_mask.png,
malignant_malignant_120,data/Dataset_BUSI_with_GT/malignant/malignant (120).png,manifests/prepared/busi_masks/malignant/malignant (120)_combined_mask.png,
malignant_malignant_121,data/Dataset_BUSI_with_GT/malignant/malignant (121).png,manifests/prepared/busi_masks/malignant/malignant (121)_combined_mask.png,
malignant_malignant_122,data/Dataset_BUSI_with_GT/malignant/malignant (122).png,manifests/prepared/busi_masks/malignant/malignant (122)_combined_mask.png,
malignant_malignant_123,data/Dataset_BUSI_with_GT/malignant/malignant (123).png,manifests/prepared/busi_masks/malignant/malignant (123)_combined_mask.png,
malignant_malignant_124,data/Dataset_BUSI_with_GT/malignant/malignant (124).png,manifests/prepared/busi_masks/malignant/malignant (124)_combined_mask.png,
malignant_malignant_125,data/Dataset_BUSI_with_GT/malignant/malignant (125).png,manifests/prepared/busi_masks/malignant/malignant (125)_combined_mask.png,
malignant_malignant_126,data/Dataset_BUSI_with_GT/malignant/malignant (126).png,manifests/prepared/busi_masks/malignant/malignant (126)_combined_mask.png,
malignant_malignant_127,data/Dataset_BUSI_with_GT/malignant/malignant (127).png,manifests/prepared/busi_masks/malignant/malignant (127)_combined_mask.png,
malignant_malignant_128,data/Dataset_BUSI_with_GT/malignant/malignant (128).png,manifests/prepared/busi_masks/malignant/malignant (128)_combined_mask.png,
malignant_malignant_129,data/Dataset_BUSI_with_GT/malignant/malignant (129).png,manifests/prepared/busi_masks/malignant/malignant (129)_combined_mask.png,
malignant_malignant_13,data/Dataset_BUSI_with_GT/malignant/malignant (13).png,manifests/prepared/busi_masks/malignant/malignant (13)_combined_mask.png,
malignant_malignant_130,data/Dataset_BUSI_with_GT/malignant/malignant (130).png,manifests/prepared/busi_masks/malignant/malignant (130)_combined_mask.png,
malignant_malignant_131,data/Dataset_BUSI_with_GT/malignant/malignant (131).png,manifests/prepared/busi_masks/malignant/malignant (131)_combined_mask.png,
malignant_malignant_132,data/Dataset_BUSI_with_GT/malignant/malignant (132).png,manifests/prepared/busi_masks/malignant/malignant (132)_combined_mask.png,
malignant_malignant_133,data/Dataset_BUSI_with_GT/malignant/malignant (133).png,manifests/prepared/busi_masks/malignant/malignant (133)_combined_mask.png,
malignant_malignant_134,data/Dataset_BUSI_with_GT/malignant/malignant (134).png,manifests/prepared/busi_masks/malignant/malignant (134)_combined_mask.png,
malignant_malignant_135,data/Dataset_BUSI_with_GT/malignant/malignant (135).png,manifests/prepared/busi_masks/malignant/malignant (135)_combined_mask.png,
malignant_malignant_136,data/Dataset_BUSI_with_GT/malignant/malignant (136).png,manifests/prepared/busi_masks/malignant/malignant (136)_combined_mask.png,
malignant_malignant_137,data/Dataset_BUSI_with_GT/malignant/malignant (137).png,manifests/prepared/busi_masks/malignant/malignant (137)_combined_mask.png,
malignant_malignant_138,data/Dataset_BUSI_with_GT/malignant/malignant (138).png,manifests/prepared/busi_masks/malignant/malignant (138)_combined_mask.png,
malignant_malignant_139,data/Dataset_BUSI_with_GT/malignant/malignant (139).png,manifests/prepared/busi_masks/malignant/malignant (139)_combined_mask.png,
malignant_malignant_14,data/Dataset_BUSI_with_GT/malignant/malignant (14).png,manifests/prepared/busi_masks/malignant/malignant (14)_combined_mask.png,
malignant_malignant_140,data/Dataset_BUSI_with_GT/malignant/malignant (140).png,manifests/prepared/busi_masks/malignant/malignant (140)_combined_mask.png,
malignant_malignant_141,data/Dataset_BUSI_with_GT/malignant/malignant (141).png,manifests/prepared/busi_masks/malignant/malignant (141)_combined_mask.png,
malignant_malignant_142,data/Dataset_BUSI_with_GT/malignant/malignant (142).png,manifests/prepared/busi_masks/malignant/malignant (142)_combined_mask.png,
malignant_malignant_143,data/Dataset_BUSI_with_GT/malignant/malignant (143).png,manifests/prepared/busi_masks/malignant/malignant (143)_combined_mask.png,
malignant_malignant_144,data/Dataset_BUSI_with_GT/malignant/malignant (144).png,manifests/prepared/busi_masks/malignant/malignant (144)_combined_mask.png,
malignant_malignant_145,data/Dataset_BUSI_with_GT/malignant/malignant (145).png,manifests/prepared/busi_masks/malignant/malignant (145)_combined_mask.png,
malignant_malignant_146,data/Dataset_BUSI_with_GT/malignant/malignant (146).png,manifests/prepared/busi_masks/malignant/malignant (146)_combined_mask.png,
malignant_malignant_147,data/Dataset_BUSI_with_GT/malignant/malignant (147).png,manifests/prepared/busi_masks/malignant/malignant (147)_combined_mask.png,
malignant_malignant_148,data/Dataset_BUSI_with_GT/malignant/malignant (148).png,manifests/prepared/busi_masks/malignant/malignant (148)_combined_mask.png,
malignant_malignant_149,data/Dataset_BUSI_with_GT/malignant/malignant (149).png,manifests/prepared/busi_masks/malignant/malignant (149)_combined_mask.png,
malignant_malignant_15,data/Dataset_BUSI_with_GT/malignant/malignant (15).png,manifests/prepared/busi_masks/malignant/malignant (15)_combined_mask.png,
malignant_malignant_150,data/Dataset_BUSI_with_GT/malignant/malignant (150).png,manifests/prepared/busi_masks/malignant/malignant (150)_combined_mask.png,
malignant_malignant_151,data/Dataset_BUSI_with_GT/malignant/malignant (151).png,manifests/prepared/busi_masks/malignant/malignant (151)_combined_mask.png,
malignant_malignant_152,data/Dataset_BUSI_with_GT/malignant/malignant (152).png,manifests/prepared/busi_masks/malignant/malignant (152)_combined_mask.png,
malignant_malignant_153,data/Dataset_BUSI_with_GT/malignant/malignant (153).png,manifests/prepared/busi_masks/malignant/malignant (153)_combined_mask.png,
malignant_malignant_154,data/Dataset_BUSI_with_GT/malignant/malignant (154).png,manifests/prepared/busi_masks/malignant/malignant (154)_combined_mask.png,
malignant_malignant_155,data/Dataset_BUSI_with_GT/malignant/malignant (155).png,manifests/prepared/busi_masks/malignant/malignant (155)_combined_mask.png,
malignant_malignant_156,data/Dataset_BUSI_with_GT/malignant/malignant (156).png,manifests/prepared/busi_masks/malignant/malignant (156)_combined_mask.png,
malignant_malignant_157,data/Dataset_BUSI_with_GT/malignant/malignant (157).png,manifests/prepared/busi_masks/malignant/malignant (157)_combined_mask.png,
malignant_malignant_158,data/Dataset_BUSI_with_GT/malignant/malignant (158).png,manifests/prepared/busi_masks/malignant/malignant (158)_combined_mask.png,
malignant_malignant_159,data/Dataset_BUSI_with_GT/malignant/malignant (159).png,manifests/prepared/busi_masks/malignant/malignant (159)_combined_mask.png,
malignant_malignant_16,data/Dataset_BUSI_with_GT/malignant/malignant (16).png,manifests/prepared/busi_masks/malignant/malignant (16)_combined_mask.png,
malignant_malignant_160,data/Dataset_BUSI_with_GT/malignant/malignant (160).png,manifests/prepared/busi_masks/malignant/malignant (160)_combined_mask.png,
malignant_malignant_161,data/Dataset_BUSI_with_GT/malignant/malignant (161).png,manifests/prepared/busi_masks/malignant/malignant (161)_combined_mask.png,
malignant_malignant_162,data/Dataset_BUSI_with_GT/malignant/malignant (162).png,manifests/prepared/busi_masks/malignant/malignant (162)_combined_mask.png,
malignant_malignant_163,data/Dataset_BUSI_with_GT/malignant/malignant (163).png,manifests/prepared/busi_masks/malignant/malignant (163)_combined_mask.png,
malignant_malignant_164,data/Dataset_BUSI_with_GT/malignant/malignant (164).png,manifests/prepared/busi_masks/malignant/malignant (164)_combined_mask.png,
malignant_malignant_165,data/Dataset_BUSI_with_GT/malignant/malignant (165).png,manifests/prepared/busi_masks/malignant/malignant (165)_combined_mask.png,
malignant_malignant_166,data/Dataset_BUSI_with_GT/malignant/malignant (166).png,manifests/prepared/busi_masks/malignant/malignant (166)_combined_mask.png,
malignant_malignant_167,data/Dataset_BUSI_with_GT/malignant/malignant (167).png,manifests/prepared/busi_masks/malignant/malignant (167)_combined_mask.png,
malignant_malignant_168,data/Dataset_BUSI_with_GT/malignant/malignant (168).png,manifests/prepared/busi_masks/malignant/malignant (168)_combined_mask.png,
malignant_malignant_169,data/Dataset_BUSI_with_GT/malignant/malignant (169).png,manifests/prepared/busi_masks/malignant/malignant (169)_combined_mask.png,
malignant_malignant_17,data/Dataset_BUSI_with_GT/malignant/malignant (17).png,manifests/prepared/busi_masks/malignant/malignant (17)_combined_mask.png,
malignant_malignant_170,data/Dataset_BUSI_with_GT/malignant/malignant (170).png,manifests/prepared/busi_masks/malignant/malignant (170)_combined_mask.png,
malignant_malignant_171,data/Dataset_BUSI_with_GT/malignant/malignant (171).png,manifests/prepared/busi_masks/malignant/malignant (171)_combined_mask.png,
malignant_malignant_172,data/Dataset_BUSI_with_GT/malignant/malignant (172).png,manifests/prepared/busi_masks/malignant/malignant (172)_combined_mask.png,
malignant_malignant_173,data/Dataset_BUSI_with_GT/malignant/malignant (173).png,manifests/prepared/busi_masks/malignant/malignant (173)_combined_mask.png,
malignant_malignant_174,data/Dataset_BUSI_with_GT/malignant/malignant (174).png,manifests/prepared/busi_masks/malignant/malignant (174)_combined_mask.png,
malignant_malignant_175,data/Dataset_BUSI_with_GT/malignant/malignant (175).png,manifests/prepared/busi_masks/malignant/malignant (175)_combined_mask.png,
malignant_malignant_176,data/Dataset_BUSI_with_GT/malignant/malignant (176).png,manifests/prepared/busi_masks/malignant/malignant (176)_combined_mask.png,
malignant_malignant_177,data/Dataset_BUSI_with_GT/malignant/malignant (177).png,manifests/prepared/busi_masks/malignant/malignant (177)_combined_mask.png,
malignant_malignant_178,data/Dataset_BUSI_with_GT/malignant/malignant (178).png,manifests/prepared/busi_masks/malignant/malignant (178)_combined_mask.png,
malignant_malignant_179,data/Dataset_BUSI_with_GT/malignant/malignant (179).png,manifests/prepared/busi_masks/malignant/malignant (179)_combined_mask.png,
malignant_malignant_18,data/Dataset_BUSI_with_GT/malignant/malignant (18).png,manifests/prepared/busi_masks/malignant/malignant (18)_combined_mask.png,
malignant_malignant_180,data/Dataset_BUSI_with_GT/malignant/malignant (180).png,manifests/prepared/busi_masks/malignant/malignant (180)_combined_mask.png,
malignant_malignant_181,data/Dataset_BUSI_with_GT/malignant/malignant (181).png,manifests/prepared/busi_masks/malignant/malignant (181)_combined_mask.png,
malignant_malignant_182,data/Dataset_BUSI_with_GT/malignant/malignant (182).png,manifests/prepared/busi_masks/malignant/malignant (182)_combined_mask.png,
malignant_malignant_183,data/Dataset_BUSI_with_GT/malignant/malignant (183).png,manifests/prepared/busi_masks/malignant/malignant (183)_combined_mask.png,
malignant_malignant_184,data/Dataset_BUSI_with_GT/malignant/malignant (184).png,manifests/prepared/busi_masks/malignant/malignant (184)_combined_mask.png,
malignant_malignant_185,data/Dataset_BUSI_with_GT/malignant/malignant (185).png,manifests/prepared/busi_masks/malignant/malignant (185)_combined_mask.png,
malignant_malignant_186,data/Dataset_BUSI_with_GT/malignant/malignant (186).png,manifests/prepared/busi_masks/malignant/malignant (186)_combined_mask.png,
malignant_malignant_187,data/Dataset_BUSI_with_GT/malignant/malignant (187).png,manifests/prepared/busi_masks/malignant/malignant (187)_combined_mask.png,
malignant_malignant_188,data/Dataset_BUSI_with_GT/malignant/malignant (188).png,manifests/prepared/busi_masks/malignant/malignant (188)_combined_mask.png,
malignant_malignant_189,data/Dataset_BUSI_with_GT/malignant/malignant (189).png,manifests/prepared/busi_masks/malignant/malignant (189)_combined_mask.png,
malignant_malignant_19,data/Dataset_BUSI_with_GT/malignant/malignant (19).png,manifests/prepared/busi_masks/malignant/malignant (19)_combined_mask.png,
malignant_malignant_190,data/Dataset_BUSI_with_GT/malignant/malignant (190).png,manifests/prepared/busi_masks/malignant/malignant (190)_combined_mask.png,
malignant_malignant_191,data/Dataset_BUSI_with_GT/malignant/malignant (191).png,manifests/prepared/busi_masks/malignant/malignant (191)_combined_mask.png,
malignant_malignant_192,data/Dataset_BUSI_with_GT/malignant/malignant (192).png,manifests/prepared/busi_masks/malignant/malignant (192)_combined_mask.png,
malignant_malignant_193,data/Dataset_BUSI_with_GT/malignant/malignant (193).png,manifests/prepared/busi_masks/malignant/malignant (193)_combined_mask.png,
malignant_malignant_194,data/Dataset_BUSI_with_GT/malignant/malignant (194).png,manifests/prepared/busi_masks/malignant/malignant (194)_combined_mask.png,
malignant_malignant_195,data/Dataset_BUSI_with_GT/malignant/malignant (195).png,manifests/prepared/busi_masks/malignant/malignant (195)_combined_mask.png,
malignant_malignant_196,data/Dataset_BUSI_with_GT/malignant/malignant (196).png,manifests/prepared/busi_masks/malignant/malignant (196)_combined_mask.png,
malignant_malignant_197,data/Dataset_BUSI_with_GT/malignant/malignant (197).png,manifests/prepared/busi_masks/malignant/malignant (197)_combined_mask.png,
malignant_malignant_198,data/Dataset_BUSI_with_GT/malignant/malignant (198).png,manifests/prepared/busi_masks/malignant/malignant (198)_combined_mask.png,
malignant_malignant_199,data/Dataset_BUSI_with_GT/malignant/malignant (199).png,manifests/prepared/busi_masks/malignant/malignant (199)_combined_mask.png,
malignant_malignant_2,data/Dataset_BUSI_with_GT/malignant/malignant (2).png,manifests/prepared/busi_masks/malignant/malignant (2)_combined_mask.png,
malignant_malignant_20,data/Dataset_BUSI_with_GT/malignant/malignant (20).png,manifests/prepared/busi_masks/malignant/malignant (20)_combined_mask.png,
malignant_malignant_200,data/Dataset_BUSI_with_GT/malignant/malignant (200).png,manifests/prepared/busi_masks/malignant/malignant (200)_combined_mask.png,
malignant_malignant_201,data/Dataset_BUSI_with_GT/malignant/malignant (201).png,manifests/prepared/busi_masks/malignant/malignant (201)_combined_mask.png,
malignant_malignant_202,data/Dataset_BUSI_with_GT/malignant/malignant (202).png,manifests/prepared/busi_masks/malignant/malignant (202)_combined_mask.png,
malignant_malignant_203,data/Dataset_BUSI_with_GT/malignant/malignant (203).png,manifests/prepared/busi_masks/malignant/malignant (203)_combined_mask.png,
malignant_malignant_204,data/Dataset_BUSI_with_GT/malignant/malignant (204).png,manifests/prepared/busi_masks/malignant/malignant (204)_combined_mask.png,
malignant_malignant_205,data/Dataset_BUSI_with_GT/malignant/malignant (205).png,manifests/prepared/busi_masks/malignant/malignant (205)_combined_mask.png,
malignant_malignant_206,data/Dataset_BUSI_with_GT/malignant/malignant (206).png,manifests/prepared/busi_masks/malignant/malignant (206)_combined_mask.png,
malignant_malignant_207,data/Dataset_BUSI_with_GT/malignant/malignant (207).png,manifests/prepared/busi_masks/malignant/malignant (207)_combined_mask.png,
malignant_malignant_208,data/Dataset_BUSI_with_GT/malignant/malignant (208).png,manifests/prepared/busi_masks/malignant/malignant (208)_combined_mask.png,
malignant_malignant_209,data/Dataset_BUSI_with_GT/malignant/malignant (209).png,manifests/prepared/busi_masks/malignant/malignant (209)_combined_mask.png,
malignant_malignant_21,data/Dataset_BUSI_with_GT/malignant/malignant (21).png,manifests/prepared/busi_masks/malignant/malignant (21)_combined_mask.png,
malignant_malignant_210,data/Dataset_BUSI_with_GT/malignant/malignant (210).png,manifests/prepared/busi_masks/malignant/malignant (210)_combined_mask.png,
malignant_malignant_22,data/Dataset_BUSI_with_GT/malignant/malignant (22).png,manifests/prepared/busi_masks/malignant/malignant (22)_combined_mask.png,
malignant_malignant_23,data/Dataset_BUSI_with_GT/malignant/malignant (23).png,manifests/prepared/busi_masks/malignant/malignant (23)_combined_mask.png,
malignant_malignant_24,data/Dataset_BUSI_with_GT/malignant/malignant (24).png,manifests/prepared/busi_masks/malignant/malignant (24)_combined_mask.png,
malignant_malignant_25,data/Dataset_BUSI_with_GT/malignant/malignant (25).png,manifests/prepared/busi_masks/malignant/malignant (25)_combined_mask.png,
malignant_malignant_26,data/Dataset_BUSI_with_GT/malignant/malignant (26).png,manifests/prepared/busi_masks/malignant/malignant (26)_combined_mask.png,
malignant_malignant_27,data/Dataset_BUSI_with_GT/malignant/malignant (27).png,manifests/prepared/busi_masks/malignant/malignant (27)_combined_mask.png,
malignant_malignant_28,data/Dataset_BUSI_with_GT/malignant/malignant (28).png,manifests/prepared/busi_masks/malignant/malignant (28)_combined_mask.png,
malignant_malignant_29,data/Dataset_BUSI_with_GT/malignant/malignant (29).png,manifests/prepared/busi_masks/malignant/malignant (29)_combined_mask.png,
malignant_malignant_3,data/Dataset_BUSI_with_GT/malignant/malignant (3).png,manifests/prepared/busi_masks/malignant/malignant (3)_combined_mask.png,
malignant_malignant_30,data/Dataset_BUSI_with_GT/malignant/malignant (30).png,manifests/prepared/busi_masks/malignant/malignant (30)_combined_mask.png,
malignant_malignant_31,data/Dataset_BUSI_with_GT/malignant/malignant (31).png,manifests/prepared/busi_masks/malignant/malignant (31)_combined_mask.png,
malignant_malignant_32,data/Dataset_BUSI_with_GT/malignant/malignant (32).png,manifests/prepared/busi_masks/malignant/malignant (32)_combined_mask.png,
malignant_malignant_33,data/Dataset_BUSI_with_GT/malignant/malignant (33).png,manifests/prepared/busi_masks/malignant/malignant (33)_combined_mask.png,
malignant_malignant_34,data/Dataset_BUSI_with_GT/malignant/malignant (34).png,manifests/prepared/busi_masks/malignant/malignant (34)_combined_mask.png,
malignant_malignant_35,data/Dataset_BUSI_with_GT/malignant/malignant (35).png,manifests/prepared/busi_masks/malignant/malignant (35)_combined_mask.png,
malignant_malignant_36,data/Dataset_BUSI_with_GT/malignant/malignant (36).png,manifests/prepared/busi_masks/malignant/malignant (36)_combined_mask.png,
malignant_malignant_37,data/Dataset_BUSI_with_GT/malignant/malignant (37).png,manifests/prepared/busi_masks/malignant/malignant (37)_combined_mask.png,
malignant_malignant_38,data/Dataset_BUSI_with_GT/malignant/malignant (38).png,manifests/prepared/busi_masks/malignant/malignant (38)_combined_mask.png,
malignant_malignant_39,data/Dataset_BUSI_with_GT/malignant/malignant (39).png,manifests/prepared/busi_masks/malignant/malignant (39)_combined_mask.png,
malignant_malignant_4,data/Dataset_BUSI_with_GT/malignant/malignant (4).png,manifests/prepared/busi_masks/malignant/malignant (4)_combined_mask.png,
malignant_malignant_40,data/Dataset_BUSI_with_GT/malignant/malignant (40).png,manifests/prepared/busi_masks/malignant/malignant (40)_combined_mask.png,
malignant_malignant_41,data/Dataset_BUSI_with_GT/malignant/malignant (41).png,manifests/prepared/busi_masks/malignant/malignant (41)_combined_mask.png,
malignant_malignant_42,data/Dataset_BUSI_with_GT/malignant/malignant (42).png,manifests/prepared/busi_masks/malignant/malignant (42)_combined_mask.png,
malignant_malignant_43,data/Dataset_BUSI_with_GT/malignant/malignant (43).png,manifests/prepared/busi_masks/malignant/malignant (43)_combined_mask.png,
malignant_malignant_44,data/Dataset_BUSI_with_GT/malignant/malignant (44).png,manifests/prepared/busi_masks/malignant/malignant (44)_combined_mask.png,
malignant_malignant_45,data/Dataset_BUSI_with_GT/malignant/malignant (45).png,manifests/prepared/busi_masks/malignant/malignant (45)_combined_mask.png,
malignant_malignant_46,data/Dataset_BUSI_with_GT/malignant/malignant (46).png,manifests/prepared/busi_masks/malignant/malignant (46)_combined_mask.png,
malignant_malignant_47,data/Dataset_BUSI_with_GT/malignant/malignant (47).png,manifests/prepared/busi_masks/malignant/malignant (47)_combined_mask.png,
malignant_malignant_48,data/Dataset_BUSI_with_GT/malignant/malignant (48).png,manifests/prepared/busi_masks/malignant/malignant (48)_combined_mask.png,
malignant_malignant_49,data/Dataset_BUSI_with_GT/malignant/malignant (49).png,manifests/prepared/busi_masks/malignant/malignant (49)_combined_mask.png,
malignant_malignant_5,data/Dataset_BUSI_with_GT/malignant/malignant (5).png,manifests/prepared/busi_masks/malignant/malignant (5)_combined_mask.png,
malignant_malignant_50,data/Dataset_BUSI_with_GT/malignant/malignant (50).png,manifests/prepared/busi_masks/malignant/malignant (50)_combined_mask.png,
malignant_malignant_51,data/Dataset_BUSI_with_GT/malignant/malignant (51).png,manifests/prepared/busi_masks/malignant/malignant (51)_combined_mask.png,
malignant_malignant_52,data/Dataset_BUSI_with_GT/malignant/malignant (52).png,manifests/prepared/busi_masks/malignant/malignant (52)_combined_mask.png,
malignant_malignant_53,data/Dataset_BUSI_with_GT/malignant/malignant (53).png,manifests/prepared/busi_masks/malignant/malignant (53)_combined_mask.png,
malignant_malignant_54,data/Dataset_BUSI_with_GT/malignant/malignant (54).png,manifests/prepared/busi_masks/malignant/malignant (54)_combined_mask.png,
malignant_malignant_55,data/Dataset_BUSI_with_GT/malignant/malignant (55).png,manifests/prepared/busi_masks/malignant/malignant (55)_combined_mask.png,
malignant_malignant_56,data/Dataset_BUSI_with_GT/malignant/malignant (56).png,manifests/prepared/busi_masks/malignant/malignant (56)_combined_mask.png,
malignant_malignant_57,data/Dataset_BUSI_with_GT/malignant/malignant (57).png,manifests/prepared/busi_masks/malignant/malignant (57)_combined_mask.png,
malignant_malignant_58,data/Dataset_BUSI_with_GT/malignant/malignant (58).png,manifests/prepared/busi_masks/malignant/malignant (58)_combined_mask.png,
malignant_malignant_59,data/Dataset_BUSI_with_GT/malignant/malignant (59).png,manifests/prepared/busi_masks/malignant/malignant (59)_combined_mask.png,
malignant_malignant_6,data/Dataset_BUSI_with_GT/malignant/malignant (6).png,manifests/prepared/busi_masks/malignant/malignant (6)_combined_mask.png,
malignant_malignant_60,data/Dataset_BUSI_with_GT/malignant/malignant (60).png,manifests/prepared/busi_masks/malignant/malignant (60)_combined_mask.png,
malignant_malignant_61,data/Dataset_BUSI_with_GT/malignant/malignant (61).png,manifests/prepared/busi_masks/malignant/malignant (61)_combined_mask.png,
malignant_malignant_62,data/Dataset_BUSI_with_GT/malignant/malignant (62).png,manifests/prepared/busi_masks/malignant/malignant (62)_combined_mask.png,
malignant_malignant_63,data/Dataset_BUSI_with_GT/malignant/malignant (63).png,manifests/prepared/busi_masks/malignant/malignant (63)_combined_mask.png,
malignant_malignant_64,data/Dataset_BUSI_with_GT/malignant/malignant (64).png,manifests/prepared/busi_masks/malignant/malignant (64)_combined_mask.png,
